id,dist
37398,123.0
37399,105.0
37400,128.0
37401,87.0
37402,131.0
37403,191.0
37404,103.0
37405,199.0
37406,121.0
37407,169.0
37408,120.0
37409,129.0
37410,161.0
37411,207.0
37412,145.0
37413,109.0
37414,110.0
37415,122.0
37416,118.0
37417,141.0
37418,149.0
37419,126.0
37420,112.0
37421,216.0
37422,157.0
37423,129.0
37424,198.0
37425,160.0
37426,157.0
37427,155.0
37428,162.0
37429,206.0
37430,74.0
37431,82.0
37432,142.0
37433,145.0
37434,118.0
37435,126.0
37436,116.0
37437,92.0
37438,147.0
37439,119.0
37440,97.0
37441,123.0
37442,205.0
37443,109.0
37444,188.0
37445,185.0
37446,207.0
37447,191.0
37448,149.0
37449,178.0
37450,167.0
37451,108.0
37452,115.0
37453,164.0
37454,132.0
37455,115.0
37456,91.0
37457,135.0
37458,95.0
37459,191.0
37460,130.0
37461,216.0
37462,182.0
37463,102.0
37464,98.0
37465,103.0
37466,129.0
37467,153.0
37468,134.0
37469,101.0
37470,116.0
37471,103.0
37472,120.0
37473,122.0
37474,110.0
37475,101.0
37476,135.0
37477,149.0
37478,159.0
37479,135.0
37480,170.0
37481,112.0
37482,140.0
37483,134.0
37484,168.0
37485,135.0
37486,179.0
37487,153.0
37488,126.0
37489,126.0
37490,197.0
37491,160.0
37492,141.0
37493,177.0
37494,247.0
37495,129.0
37496,206.0
37497,151.0
37498,205.0
37499,106.0
37500,159.0
37501,108.0
37502,134.0
37503,166.0
37504,177.0
37505,112.0
37506,137.0
37507,185.0
37508,144.0
37509,92.0
37510,108.0
37511,96.0
37512,135.0
37513,119.0
37514,102.0
37515,195.0
37516,148.0
37517,105.0
37518,175.0
37519,116.0
37520,132.0
37521,189.0
37522,140.0
37523,185.0
37524,187.0
37525,119.0
37526,123.0
37527,184.0
37528,180.0
37529,192.0
37530,124.0
37531,157.0
37532,159.0
37533,146.0
37534,219.0
37535,218.0
37536,132.0
37537,187.0
37538,124.0
37539,99.0
37540,184.0
37541,141.0
37542,119.0
37543,141.0
37544,133.0
37545,109.0
37546,225.0
37547,125.0
37548,131.0
37549,103.0
37550,137.0
37551,117.0
37552,115.0
37553,195.0
37554,118.0
37555,182.0
37556,116.0
37557,204.0
37558,210.0
37559,134.0
37560,242.0
37561,167.0
37562,217.0
37563,181.0
37564,166.0
37565,137.0
37566,186.0
37567,116.0
37568,116.0
37569,65.0
37570,87.0
37571,119.0
37572,142.0
37573,99.0
37574,155.0
37575,102.0
37576,138.0
37577,130.0
37578,131.0
37579,146.0
37580,117.0
37581,124.0
37582,123.0
37583,140.0
37584,169.0
37585,219.0
37586,147.0
37587,129.0
37588,168.0
37589,180.0
37590,222.0
37591,112.0
37592,149.0
37593,137.0
37594,183.0
37595,131.0
37596,135.0
37597,120.0
37598,126.0
37599,185.0
37600,182.0
37601,127.0
37602,47.0
37603,167.0
37604,151.0
37605,107.0
37606,149.0
37607,59.0
37608,69.0
37609,172.0
37610,164.0
37611,152.0
37612,126.0
37613,141.0
37614,181.0
37615,172.0
37616,117.0
37617,198.0
37618,178.0
37619,212.0
37620,195.0
37621,143.0
37622,114.0
37623,138.0
37624,199.0
37625,187.0
37626,158.0
37627,127.0
37628,117.0
37629,122.0
37630,185.0
37631,130.0
37632,159.0
37633,135.0
37634,120.0
37635,133.0
37636,86.0
37637,107.0
37638,99.0
37639,195.0
37640,151.0
37641,162.0
37642,130.0
37643,94.0
37644,174.0
37645,152.0
37646,121.0
37647,164.0
37648,113.0
37649,124.0
37650,127.0
37651,144.0
37652,169.0
37653,98.0
37654,143.0
37655,155.0
37656,169.0
37657,149.0
37658,188.0
37659,157.0
37660,111.0
37661,159.0
37662,101.0
37663,161.0
37664,116.0
37665,192.0
37666,114.0
37667,119.0
37668,144.0
37669,180.0
37670,141.0
37671,201.0
37672,157.0
37673,135.0
37674,135.0
37675,186.0
37676,182.0
37677,107.0
37678,159.0
37679,164.0
37680,191.0
37681,147.0
37682,134.0
37683,194.0
37684,107.0
37685,110.0
37686,117.0
37687,85.0
37688,114.0
37689,109.0
37690,84.0
37691,104.0
37692,161.0
37693,131.0
37694,170.0
37695,110.0
37696,138.0
37697,103.0
37698,123.0
37699,176.0
37700,140.0
37701,207.0
37702,117.0
37703,106.0
37704,123.0
37705,139.0
37706,108.0
37707,167.0
37708,111.0
37709,194.0
37710,192.0
37711,178.0
37712,133.0
37713,135.0
37714,100.0
37715,135.0
37716,191.0
37717,133.0
37718,210.0
37719,165.0
37720,127.0
37721,146.0
37722,157.0
37723,195.0
37724,117.0
37725,69.0
37726,152.0
37727,143.0
37728,143.0
37729,195.0
37730,131.0
37731,108.0
37732,194.0
37733,181.0
37734,100.0
37735,98.0
37736,106.0
37737,106.0
37738,93.0
37739,145.0
37740,124.0
37741,180.0
37742,206.0
37743,109.0
37744,126.0
37745,92.0
37746,185.0
37747,180.0
37748,113.0
37749,93.0
37750,112.0
37751,133.0
37752,115.0
37753,144.0
37754,132.0
37755,115.0
37756,104.0
37757,167.0
37758,215.0
37759,165.0
37760,158.0
37761,84.0
37762,210.0
37763,158.0
37764,87.0
37765,145.0
37766,79.0
37767,121.0
37768,93.0
37769,122.0
37770,105.0
37771,223.0
37772,128.0
37773,175.0
37774,166.0
37775,142.0
37776,133.0
37777,120.0
37778,178.0
37779,201.0
37780,153.0
37781,164.0
37782,148.0
37783,111.0
37784,146.0
37785,119.0
37786,138.0
37787,138.0
37788,124.0
37789,110.0
37790,178.0
37791,200.0
37792,99.0
37793,99.0
37794,125.0
37795,144.0
37796,133.0
37797,170.0
37798,109.0
37799,122.0
37800,122.0
37801,180.0
37802,183.0
37803,103.0
37804,196.0
37805,170.0
37806,144.0
37807,162.0
37808,134.0
37809,142.0
37810,114.0
37811,124.0
37812,153.0
37813,110.0
37814,147.0
37815,123.0
37816,196.0
37817,130.0
37818,165.0
37819,144.0
37820,171.0
37821,129.0
37822,136.0
37823,194.0
37824,162.0
37825,120.0
37826,117.0
37827,135.0
37828,81.0
37829,193.0
37830,173.0
37831,153.0
37832,160.0
37833,142.0
37834,122.0
37835,146.0
37836,106.0
37837,162.0
37838,120.0
37839,103.0
37840,146.0
37841,183.0
37842,175.0
37843,106.0
37844,143.0
37845,162.0
37846,96.0
37847,123.0
37848,136.0
37849,149.0
37850,110.0
37851,97.0
37852,137.0
37853,97.0
37854,160.0
37855,131.0
37856,171.0
37857,200.0
37858,146.0
37859,63.0
37860,190.0
37861,135.0
37862,159.0
37863,138.0
37864,125.0
37865,201.0
37866,200.0
37867,89.0
37868,104.0
37869,116.0
37870,183.0
37871,117.0
37872,160.0
37873,155.0
37874,198.0
37875,199.0
37876,217.0
37877,201.0
37878,127.0
37879,156.0
37880,178.0
37881,113.0
37882,127.0
37883,113.0
37884,159.0
37885,127.0
37886,154.0
37887,133.0
37888,143.0
37889,107.0
37890,121.0
37891,143.0
37892,125.0
37893,157.0
37894,205.0
37895,120.0
37896,143.0
37897,154.0
37898,151.0
37899,207.0
37900,151.0
37901,217.0
37902,139.0
37903,151.0
37904,127.0
37905,141.0
37906,125.0
37907,130.0
37908,109.0
37909,144.0
37910,139.0
37911,111.0
37912,116.0
37913,116.0
37914,191.0
37915,117.0
37916,115.0
37917,134.0
37918,231.0
37919,182.0
37920,116.0
37921,104.0
37922,112.0
37923,232.0
37924,120.0
37925,129.0
37926,105.0
37927,111.0
37928,129.0
37929,91.0
37930,96.0
37931,116.0
37932,163.0
37933,122.0
37934,125.0
37935,109.0
37936,129.0
37937,203.0
37938,122.0
37939,114.0
37940,132.0
37941,104.0
37942,138.0
37943,162.0
37944,95.0
37945,95.0
37946,129.0
37947,124.0
37948,121.0
37949,76.0
37950,114.0
37951,132.0
37952,102.0
37953,135.0
37954,175.0
37955,170.0
37956,182.0
37957,150.0
37958,126.0
37959,142.0
37960,119.0
37961,100.0
37962,127.0
37963,125.0
37964,145.0
37965,189.0
37966,171.0
37967,139.0
37968,132.0
37969,90.0
37970,98.0
37971,196.0
37972,107.0
37973,163.0
37974,177.0
37975,142.0
37976,102.0
37977,134.0
37978,161.0
37979,188.0
37980,121.0
37981,116.0
37982,99.0
37983,84.0
37984,172.0
37985,149.0
37986,89.0
37987,89.0
37988,153.0
37989,123.0
37990,157.0
37991,171.0
37992,117.0
37993,120.0
37994,175.0
37995,103.0
37996,103.0
37997,181.0
37998,157.0
37999,153.0
38000,121.0
38001,215.0
38002,89.0
38003,105.0
38004,96.0
38005,118.0
38006,142.0
38007,115.0
38008,184.0
38009,148.0
38010,94.0
38011,132.0
38012,194.0
38013,131.0
38014,190.0
38015,130.0
38016,178.0
38017,156.0
38018,125.0
38019,145.0
38020,153.0
38021,103.0
38022,190.0
38023,221.0
38024,248.0
38025,175.0
38026,138.0
38027,134.0
38028,126.0
38029,116.0
38030,156.0
38031,150.0
38032,181.0
38033,169.0
38034,162.0
38035,148.0
38036,158.0
38037,156.0
38038,165.0
38039,184.0
38040,129.0
38041,122.0
38042,144.0
38043,158.0
38044,186.0
38045,156.0
38046,178.0
38047,88.0
38048,127.0
38049,62.0
38050,107.0
38051,160.0
38052,140.0
38053,128.0
38054,231.0
38055,126.0
38056,224.0
38057,184.0
38058,176.0
38059,204.0
38060,242.0
38061,191.0
38062,146.0
38063,178.0
38064,131.0
38065,120.0
38066,118.0
38067,70.0
38068,145.0
38069,197.0
38070,195.0
38071,157.0
38072,131.0
38073,183.0
38074,103.0
38075,131.0
38076,92.0
38077,114.0
38078,187.0
38079,181.0
38080,128.0
38081,134.0
38082,114.0
38083,187.0
38084,185.0
38085,180.0
38086,161.0
38087,105.0
38088,220.0
38089,213.0
38090,163.0
38091,227.0
38092,170.0
38093,184.0
38094,175.0
38095,162.0
38096,108.0
38097,81.0
38098,81.0
38099,151.0
38100,117.0
38101,148.0
38102,126.0
38103,185.0
38104,134.0
38105,148.0
38106,132.0
38107,152.0
38108,175.0
38109,177.0
38110,95.0
38111,189.0
38112,103.0
38113,141.0
38114,191.0
38115,140.0
38116,230.0
38117,203.0
38118,107.0
38119,97.0
38120,144.0
38121,227.0
38122,175.0
38123,173.0
38124,130.0
38125,99.0
38126,129.0
38127,193.0
38128,185.0
38129,151.0
38130,225.0
38131,124.0
38132,141.0
38133,156.0
38134,109.0
38135,171.0
38136,137.0
38137,175.0
38138,100.0
38139,165.0
38140,104.0
38141,161.0
38142,134.0
38143,94.0
38144,171.0
38145,131.0
38146,121.0
38147,180.0
38148,129.0
38149,142.0
38150,120.0
38151,114.0
38152,115.0
38153,136.0
38154,122.0
38155,163.0
38156,117.0
38157,180.0
38158,119.0
38159,161.0
38160,104.0
38161,129.0
38162,184.0
38163,119.0
38164,108.0
38165,122.0
38166,224.0
38167,164.0
38168,173.0
38169,159.0
38170,143.0
38171,200.0
38172,207.0
38173,209.0
38174,157.0
38175,217.0
38176,116.0
38177,123.0
38178,144.0
38179,179.0
38180,155.0
38181,163.0
38182,206.0
38183,194.0
38184,124.0
38185,94.0
38186,142.0
38187,103.0
38188,160.0
38189,113.0
38190,130.0
38191,118.0
38192,114.0
38193,122.0
38194,148.0
38195,177.0
38196,113.0
38197,190.0
38198,121.0
38199,105.0
38200,165.0
38201,158.0
38202,138.0
38203,165.0
38204,98.0
38205,228.0
38206,167.0
38207,180.0
38208,114.0
38209,112.0
38210,130.0
38211,140.0
38212,117.0
38213,122.0
38214,103.0
38215,173.0
38216,148.0
38217,182.0
38218,160.0
38219,103.0
38220,147.0
38221,191.0
38222,120.0
38223,61.0
38224,153.0
38225,138.0
38226,122.0
38227,77.0
38228,120.0
38229,111.0
38230,86.0
38231,68.0
38232,121.0
38233,116.0
38234,159.0
38235,111.0
38236,138.0
38237,185.0
38238,127.0
38239,161.0
38240,116.0
38241,136.0
38242,154.0
38243,194.0
38244,187.0
38245,122.0
38246,132.0
38247,199.0
38248,146.0
38249,172.0
38250,208.0
38251,192.0
38252,187.0
38253,116.0
38254,182.0
38255,230.0
38256,240.0
38257,171.0
38258,165.0
38259,127.0
38260,118.0
38261,137.0
38262,196.0
38263,198.0
38264,226.0
38265,143.0
38266,135.0
38267,211.0
38268,97.0
38269,142.0
38270,178.0
38271,209.0
38272,125.0
38273,216.0
38274,131.0
38275,167.0
38276,205.0
38277,117.0
38278,125.0
38279,125.0
38280,136.0
38281,117.0
38282,85.0
38283,156.0
38284,123.0
38285,136.0
38286,125.0
38287,100.0
38288,143.0
38289,140.0
38290,181.0
38291,97.0
38292,137.0
38293,103.0
38294,128.0
38295,104.0
38296,133.0
38297,172.0
38298,140.0
38299,102.0
38300,193.0
38301,98.0
38302,102.0
38303,83.0
38304,139.0
38305,98.0
38306,180.0
38307,158.0
38308,125.0
38309,119.0
38310,116.0
38311,107.0
38312,130.0
38313,191.0
38314,190.0
38315,175.0
38316,172.0
38317,204.0
38318,181.0
38319,156.0
38320,158.0
38321,199.0
38322,110.0
38323,143.0
38324,96.0
38325,117.0
38326,205.0
38327,166.0
38328,143.0
38329,129.0
38330,117.0
38331,128.0
38332,139.0
38333,97.0
38334,106.0
38335,176.0
38336,169.0
38337,104.0
38338,106.0
38339,102.0
38340,147.0
38341,182.0
38342,174.0
38343,178.0
38344,175.0
38345,143.0
38346,124.0
38347,163.0
38348,214.0
38349,177.0
38350,195.0
38351,103.0
38352,64.0
38353,93.0
38354,161.0
38355,191.0
38356,104.0
38357,101.0
38358,122.0
38359,183.0
38360,136.0
38361,215.0
38362,164.0
38363,200.0
38364,103.0
38365,120.0
38366,109.0
38367,195.0
38368,133.0
38369,109.0
38370,104.0
38371,161.0
38372,185.0
38373,184.0
38374,158.0
38375,116.0
38376,106.0
38377,116.0
38378,109.0
38379,98.0
38380,156.0
38381,106.0
38382,133.0
38383,125.0
38384,144.0
38385,115.0
38386,149.0
38387,171.0
38388,109.0
38389,133.0
38390,127.0
38391,120.0
38392,112.0
38393,150.0
38394,156.0
38395,146.0
38396,201.0
38397,171.0
38398,113.0
38399,117.0
38400,164.0
38401,143.0
38402,133.0
38403,167.0
38404,123.0
38405,151.0
38406,140.0
38407,226.0
38408,108.0
38409,99.0
38410,157.0
38411,90.0
38412,132.0
38413,110.0
38414,96.0
38415,82.0
38416,95.0
38417,95.0
38418,106.0
38419,162.0
38420,137.0
38421,116.0
38422,91.0
38423,137.0
38424,97.0
38425,130.0
38426,50.0
38427,122.0
38428,116.0
38429,102.0
38430,93.0
38431,106.0
38432,180.0
38433,91.0
38434,124.0
38435,162.0
38436,86.0
38437,152.0
38438,127.0
38439,82.0
38440,129.0
38441,117.0
38442,96.0
38443,139.0
38444,204.0
38445,94.0
38446,97.0
38447,202.0
38448,126.0
38449,137.0
38450,135.0
38451,156.0
38452,162.0
38453,123.0
38454,116.0
38455,139.0
38456,123.0
38457,132.0
38458,109.0
38459,195.0
38460,106.0
38461,108.0
38462,175.0
38463,116.0
38464,132.0
38465,104.0
38466,173.0
38467,148.0
38468,116.0
38469,137.0
38470,132.0
38471,115.0
38472,166.0
38473,105.0
38474,91.0
38475,162.0
38476,108.0
38477,171.0
38478,189.0
38479,133.0
38480,123.0
38481,62.0
38482,85.0
38483,83.0
38484,114.0
38485,111.0
38486,150.0
38487,82.0
38488,139.0
38489,144.0
38490,129.0
38491,133.0
38492,140.0
38493,124.0
38494,151.0
38495,182.0
38496,150.0
38497,125.0
38498,105.0
38499,141.0
38500,180.0
38501,150.0
38502,190.0
38503,165.0
38504,233.0
38505,81.0
38506,208.0
38507,118.0
38508,141.0
38509,122.0
38510,126.0
38511,200.0
38512,104.0
38513,124.0
38514,126.0
38515,106.0
38516,106.0
38517,86.0
38518,225.0
38519,118.0
38520,103.0
38521,160.0
38522,192.0
38523,167.0
38524,114.0
38525,87.0
38526,127.0
38527,96.0
38528,149.0
38529,217.0
38530,169.0
38531,250.0
38532,130.0
38533,202.0
38534,106.0
38535,86.0
38536,142.0
38537,91.0
38538,105.0
38539,113.0
38540,174.0
38541,137.0
38542,196.0
38543,221.0
38544,189.0
38545,188.0
38546,216.0
38547,152.0
38548,147.0
38549,147.0
38550,109.0
38551,120.0
38552,175.0
38553,188.0
38554,129.0
38555,88.0
38556,135.0
38557,173.0
38558,106.0
38559,102.0
38560,147.0
38561,130.0
38562,203.0
38563,156.0
38564,217.0
38565,146.0
38566,148.0
38567,156.0
38568,133.0
38569,95.0
38570,123.0
38571,112.0
38572,113.0
38573,120.0
38574,121.0
38575,121.0
38576,145.0
38577,118.0
38578,105.0
38579,135.0
38580,156.0
38581,115.0
38582,116.0
38583,115.0
38584,151.0
38585,178.0
38586,111.0
38587,155.0
38588,100.0
38589,151.0
38590,185.0
38591,225.0
38592,126.0
38593,143.0
38594,202.0
38595,124.0
38596,168.0
38597,168.0
38598,169.0
38599,156.0
38600,131.0
38601,147.0
38602,124.0
38603,99.0
38604,123.0
38605,104.0
38606,118.0
38607,151.0
38608,123.0
38609,129.0
38610,148.0
38611,125.0
38612,115.0
38613,134.0
38614,173.0
38615,199.0
38616,148.0
38617,111.0
38618,104.0
38619,175.0
38620,181.0
38621,124.0
38622,116.0
38623,109.0
38624,126.0
38625,112.0
38626,200.0
38627,199.0
38628,204.0
38629,142.0
38630,173.0
38631,146.0
38632,192.0
38633,130.0
38634,179.0
38635,102.0
38636,154.0
38637,135.0
38638,154.0
38639,210.0
38640,150.0
38641,174.0
38642,189.0
38643,244.0
38644,127.0
38645,194.0
38646,244.0
38647,196.0
38648,83.0
38649,178.0
38650,140.0
38651,140.0
38652,106.0
38653,147.0
38654,112.0
38655,127.0
38656,158.0
38657,101.0
38658,103.0
38659,111.0
38660,139.0
38661,173.0
38662,104.0
38663,138.0
38664,138.0
38665,102.0
38666,82.0
38667,164.0
38668,210.0
38669,106.0
38670,124.0
38671,125.0
38672,143.0
38673,198.0
38674,167.0
38675,203.0
38676,161.0
38677,165.0
38678,209.0
38679,169.0
38680,226.0
38681,187.0
38682,133.0
38683,120.0
38684,102.0
38685,179.0
38686,142.0
38687,140.0
38688,135.0
38689,180.0
38690,101.0
38691,207.0
38692,110.0
38693,113.0
38694,147.0
38695,105.0
38696,139.0
38697,143.0
38698,220.0
38699,134.0
38700,139.0
38701,133.0
38702,115.0
38703,213.0
38704,135.0
38705,111.0
38706,223.0
38707,203.0
38708,191.0
38709,256.0
38710,214.0
38711,125.0
38712,181.0
38713,184.0
38714,182.0
38715,210.0
38716,183.0
38717,216.0
38718,147.0
38719,195.0
38720,68.0
38721,119.0
38722,103.0
38723,102.0
38724,178.0
38725,99.0
38726,126.0
38727,168.0
38728,99.0
38729,148.0
38730,178.0
38731,204.0
38732,188.0
38733,127.0
38734,104.0
38735,154.0
38736,170.0
38737,143.0
38738,182.0
38739,162.0
38740,79.0
38741,132.0
38742,166.0
38743,102.0
38744,154.0
38745,128.0
38746,150.0
38747,134.0
38748,85.0
38749,120.0
38750,217.0
38751,142.0
38752,138.0
38753,109.0
38754,236.0
38755,98.0
38756,108.0
38757,123.0
38758,194.0
38759,133.0
38760,131.0
38761,166.0
38762,136.0
38763,147.0
38764,236.0
38765,162.0
38766,207.0
38767,91.0
38768,104.0
38769,102.0
38770,127.0
38771,103.0
38772,106.0
38773,106.0
38774,120.0
38775,188.0
38776,160.0
38777,108.0
38778,133.0
38779,190.0
38780,161.0
38781,142.0
38782,187.0
38783,196.0
38784,217.0
38785,228.0
38786,124.0
38787,143.0
38788,127.0
38789,113.0
38790,125.0
38791,202.0
38792,118.0
38793,120.0
38794,222.0
38795,120.0
38796,168.0
38797,119.0
38798,112.0
38799,169.0
38800,127.0
38801,127.0
38802,206.0
38803,225.0
38804,207.0
38805,107.0
38806,90.0
38807,164.0
38808,147.0
38809,97.0
38810,152.0
38811,109.0
38812,149.0
38813,125.0
38814,141.0
38815,164.0
38816,97.0
38817,139.0
38818,140.0
38819,227.0
38820,200.0
38821,149.0
38822,199.0
38823,126.0
38824,155.0
38825,143.0
38826,109.0
38827,142.0
38828,165.0
38829,97.0
38830,177.0
38831,172.0
38832,138.0
38833,152.0
38834,122.0
38835,146.0
38836,137.0
38837,146.0
38838,108.0
38839,132.0
38840,98.0
38841,119.0
38842,114.0
38843,172.0
38844,166.0
38845,174.0
38846,151.0
38847,193.0
38848,129.0
38849,145.0
38850,115.0
38851,110.0
38852,193.0
38853,97.0
38854,119.0
38855,144.0
38856,84.0
38857,121.0
38858,167.0
38859,118.0
38860,156.0
38861,123.0
38862,154.0
38863,179.0
38864,136.0
38865,192.0
38866,108.0
38867,102.0
38868,136.0
38869,110.0
38870,142.0
38871,106.0
38872,112.0
38873,115.0
38874,120.0
38875,92.0
38876,153.0
38877,123.0
38878,113.0
38879,127.0
38880,184.0
38881,88.0
38882,127.0
38883,123.0
38884,170.0
38885,137.0
38886,150.0
38887,140.0
38888,210.0
38889,124.0
38890,138.0
38891,116.0
38892,122.0
38893,186.0
38894,120.0
38895,169.0
38896,131.0
38897,113.0
38898,136.0
38899,128.0
38900,160.0
38901,232.0
38902,185.0
38903,152.0
38904,190.0
38905,125.0
38906,99.0
38907,124.0
38908,147.0
38909,147.0
38910,180.0
38911,155.0
38912,194.0
38913,116.0
38914,183.0
38915,100.0
38916,144.0
38917,101.0
38918,114.0
38919,117.0
38920,113.0
38921,130.0
38922,120.0
38923,115.0
38924,135.0
38925,190.0
38926,145.0
38927,183.0
38928,164.0
38929,182.0
38930,146.0
38931,199.0
38932,105.0
38933,122.0
38934,153.0
38935,116.0
38936,129.0
38937,187.0
38938,143.0
38939,129.0
38940,162.0
38941,106.0
38942,122.0
38943,92.0
38944,121.0
38945,159.0
38946,183.0
38947,111.0
38948,143.0
38949,185.0
38950,131.0
38951,129.0
38952,132.0
38953,131.0
38954,91.0
38955,122.0
38956,175.0
38957,112.0
38958,94.0
38959,109.0
38960,113.0
38961,97.0
38962,191.0
38963,100.0
38964,151.0
38965,180.0
38966,209.0
38967,226.0
38968,161.0
38969,244.0
38970,185.0
38971,129.0
38972,147.0
38973,125.0
38974,176.0
38975,130.0
38976,112.0
38977,147.0
38978,128.0
38979,201.0
38980,126.0
38981,110.0
38982,179.0
38983,172.0
38984,151.0
38985,117.0
38986,184.0
38987,207.0
38988,181.0
38989,209.0
38990,126.0
38991,128.0
38992,152.0
38993,166.0
38994,98.0
38995,159.0
38996,131.0
38997,115.0
38998,202.0
38999,186.0
39000,108.0
39001,114.0
39002,146.0
39003,106.0
39004,92.0
39005,171.0
39006,91.0
39007,117.0
39008,112.0
39009,121.0
39010,108.0
39011,157.0
39012,117.0
39013,114.0
39014,168.0
39015,170.0
39016,157.0
39017,112.0
39018,189.0
39019,199.0
39020,100.0
39021,126.0
39022,133.0
39023,114.0
39024,146.0
39025,144.0
39026,137.0
39027,102.0
39028,111.0
39029,107.0
39030,146.0
39031,178.0
39032,186.0
39033,119.0
39034,177.0
39035,110.0
39036,147.0
39037,180.0
39038,158.0
39039,185.0
39040,124.0
39041,210.0
39042,117.0
39043,128.0
39044,183.0
39045,152.0
39046,129.0
39047,96.0
39048,172.0
39049,177.0
39050,100.0
39051,154.0
39052,131.0
39053,82.0
39054,186.0
39055,175.0
39056,99.0
39057,171.0
39058,163.0
39059,88.0
39060,101.0
39061,88.0
39062,106.0
39063,131.0
39064,111.0
39065,129.0
39066,146.0
39067,144.0
39068,122.0
39069,143.0
39070,114.0
39071,140.0
39072,167.0
39073,127.0
39074,167.0
39075,190.0
39076,125.0
39077,134.0
39078,165.0
39079,120.0
39080,195.0
39081,171.0
39082,199.0
39083,269.0
39084,141.0
39085,113.0
39086,137.0
39087,172.0
39088,95.0
39089,107.0
39090,141.0
39091,80.0
39092,151.0
39093,122.0
39094,113.0
39095,198.0
39096,197.0
39097,153.0
39098,111.0
39099,167.0
39100,127.0
39101,109.0
39102,110.0
39103,194.0
39104,110.0
39105,150.0
39106,124.0
39107,158.0
39108,162.0
39109,171.0
39110,143.0
39111,122.0
39112,130.0
39113,143.0
39114,179.0
39115,100.0
39116,170.0
39117,120.0
39118,131.0
39119,209.0
39120,116.0
39121,117.0
39122,154.0
39123,187.0
39124,140.0
39125,127.0
39126,172.0
39127,175.0
39128,191.0
39129,204.0
39130,159.0
39131,188.0
39132,123.0
39133,156.0
39134,158.0
39135,103.0
39136,163.0
39137,210.0
39138,225.0
39139,126.0
39140,180.0
39141,126.0
39142,149.0
39143,212.0
39144,202.0
39145,147.0
39146,173.0
39147,132.0
39148,136.0
39149,173.0
39150,200.0
39151,132.0
39152,162.0
39153,120.0
39154,75.0
39155,97.0
39156,136.0
39157,151.0
39158,123.0
39159,150.0
39160,180.0
39161,122.0
39162,134.0
39163,145.0
39164,149.0
39165,126.0
39166,175.0
39167,124.0
39168,129.0
39169,130.0
39170,115.0
39171,109.0
39172,168.0
39173,147.0
39174,195.0
39175,121.0
39176,168.0
39177,138.0
39178,122.0
39179,63.0
39180,202.0
39181,156.0
39182,125.0
39183,182.0
39184,109.0
39185,135.0
39186,123.0
39187,183.0
39188,230.0
39189,205.0
39190,125.0
39191,179.0
39192,131.0
39193,206.0
39194,142.0
39195,190.0
39196,210.0
39197,196.0
39198,189.0
39199,122.0
39200,126.0
39201,172.0
39202,93.0
39203,135.0
39204,145.0
39205,189.0
39206,186.0
39207,126.0
39208,118.0
39209,147.0
39210,175.0
39211,101.0
39212,136.0
39213,123.0
39214,163.0
39215,105.0
39216,210.0
39217,156.0
39218,124.0
39219,147.0
39220,185.0
39221,186.0
39222,165.0
39223,119.0
39224,121.0
39225,140.0
39226,165.0
39227,113.0
39228,138.0
39229,120.0
39230,127.0
39231,200.0
39232,134.0
39233,199.0
39234,109.0
39235,188.0
39236,141.0
39237,166.0
39238,124.0
39239,205.0
39240,96.0
39241,115.0
39242,158.0
39243,185.0
39244,192.0
39245,182.0
39246,212.0
39247,156.0
39248,151.0
39249,192.0
39250,153.0
39251,163.0
39252,151.0
39253,120.0
39254,208.0
39255,120.0
39256,154.0
39257,137.0
39258,151.0
39259,191.0
39260,111.0
39261,189.0
39262,86.0
39263,205.0
39264,143.0
39265,233.0
39266,126.0
39267,219.0
39268,105.0
39269,159.0
39270,98.0
39271,194.0
39272,147.0
39273,127.0
39274,132.0
39275,144.0
39276,129.0
39277,144.0
39278,131.0
39279,121.0
39280,128.0
39281,118.0
39282,139.0
39283,148.0
39284,199.0
39285,149.0
39286,196.0
39287,133.0
39288,151.0
39289,145.0
39290,168.0
39291,101.0
39292,109.0
39293,150.0
39294,135.0
39295,191.0
39296,143.0
39297,185.0
39298,146.0
39299,152.0
39300,185.0
39301,158.0
39302,138.0
39303,144.0
39304,172.0
39305,128.0
39306,200.0
39307,167.0
39308,117.0
39309,111.0
39310,170.0
39311,111.0
39312,191.0
39313,132.0
39314,126.0
39315,132.0
39316,166.0
39317,152.0
39318,154.0
39319,107.0
39320,113.0
39321,158.0
39322,232.0
39323,125.0
39324,117.0
39325,92.0
39326,208.0
39327,160.0
39328,142.0
39329,211.0
39330,126.0
39331,183.0
39332,202.0
39333,130.0
39334,168.0
39335,84.0
39336,146.0
39337,214.0
39338,79.0
39339,113.0
39340,124.0
39341,154.0
39342,148.0
39343,163.0
39344,218.0
39345,137.0
39346,133.0
39347,163.0
39348,196.0
39349,148.0
39350,169.0
39351,122.0
39352,121.0
39353,96.0
39354,205.0
39355,122.0
39356,107.0
39357,132.0
39358,100.0
39359,120.0
39360,153.0
39361,128.0
39362,119.0
39363,113.0
39364,114.0
39365,127.0
39366,123.0
39367,151.0
39368,179.0
39369,196.0
39370,184.0
39371,132.0
39372,93.0
39373,138.0
39374,129.0
39375,136.0
39376,147.0
39377,210.0
39378,186.0
39379,146.0
39380,140.0
39381,108.0
39382,92.0
39383,111.0
39384,91.0
39385,102.0
39386,170.0
39387,132.0
39388,222.0
39389,155.0
39390,112.0
39391,163.0
39392,138.0
39393,155.0
39394,128.0
39395,151.0
39396,164.0
